Category Type,Capacity,Cabin #,Cat,Deck,Total Berths,Lower Bed Type1,Lower Bed Type2,Upper Berths,Accessible,Connects with,Location,Balcony,Obstructed View,Inventory,Notes,Tags,Status
1,2,1294,J4,10,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,1312,J4,10,2,2C,,,N,1316,MS,Y,N,1,,,AVAILABLE
1,2,1316,J4,10,2,2C,,,N,1312,MS,Y,N,1,,,AVAILABLE
1,2,1356,J4,10,2,2C,,,N,1360,AF,Y,N,1,,,AVAILABLE
1,2,1360,J4,10,2,2C,,,N,1356,AF,Y,N,1,,,AVAILABLE
1,2,1364,J4,10,2,2C,,,N,,AF,Y,N,1,,,AVAILABLE
1,2,1366,J4,10,2,2C,,,N,,AF,Y,N,1,,,AVAILABLE
1,2,1370,J4,10,2,2C,,,N,1372,AF,Y,N,1,,,AVAILABLE
1,2,1374,J4,10,2,2C,,,N,,AF,Y,N,1,,,AVAILABLE
1,2,1540,J4,10,2,2C,,,N,,FW,Y,N,1,,,AVAILABLE
1,2,1544,J4,10,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,1590,J4,10,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,1594,J4,10,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,1612,J4,10,2,2C,,,N,1616,MS,Y,N,1,,,AVAILABLE
1,2,1616,J4,10,2,2C,,,N,1612,MS,Y,N,1,,,AVAILABLE
1,2,1656,J4,10,2,2C,,,N,1660,AF,Y,N,1,,,AVAILABLE
1,2,1660,J4,10,2,2C,,,N,1656,AF,Y,N,1,,,AVAILABLE
1,2,1664,J4,10,2,2C,,,N,,AF,Y,N,1,,,AVAILABLE
1,2,1666,J4,10,2,2C,,,N,,AF,Y,N,1,,,AVAILABLE
1,2,1670,J4,10,2,2C,,,N,1672,AF,Y,N,1,,,AVAILABLE
1,2,1672,J4,10,2,2C,,,N,1670,AF,Y,N,1,,,AVAILABLE
1,2,1674,J4,10,2,2C,,,N,,AF,Y,N,1,,,AVAILABLE
1,2,1678,J4,10,2,2C,,,N,,AF,Y,N,1,,,AVAILABLE
1,2,9234,J4,9,2,2C,,,N,9238,FW,Y,N,1,,,AVAILABLE
1,2,9238,J4,9,2,2C,,,N,9234,FW,Y,N,1,,,AVAILABLE
1,2,9244,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9248,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9254,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9258,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9264,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9268,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9328,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9334,J4,9,2,2C,,,N,9332,MS,Y,N,1,,,AVAILABLE
1,2,9338,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9344,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9348,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9350,J4,9,2,2C,,,N,9354,MS,Y,N,1,,,AVAILABLE
1,2,9354,J4,9,2,2C,,,N,9350,MS,Y,N,1,,,AVAILABLE
1,2,9534,J4,9,2,2C,,,N,9538,FW,Y,N,1,,,AVAILABLE
1,2,9538,J4,9,2,2C,,,N,9534,FW,Y,N,1,,,AVAILABLE
1,2,9544,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9548,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9554,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9558,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9564,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9568,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9628,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9634,J4,9,2,2C,,,N,9632,MS,Y,N,1,,,AVAILABLE
1,2,9638,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9644,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9648,J4,9,2,2C,,,N,,MS,Y,N,1,,,AVAILABLE
1,2,9650,J4,9,2,2C,,,N,9654,MS,Y,N,1,,,AVAILABLE
1,2,9654,J4,9,2,2C,,,N,9650,MS,Y,N,1,,,AVAILABLE
1,2,1406,J4,10,4,2C,SD,,N,1404,AF,Y,N,1,,,AVAILABLE
1,2,1706,J4,10,4,2C,SD,,N,1704,AF,Y,N,1,,,AVAILABLE
1,2,6418,J4,6,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,2,6420,J4,6,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,2,6718,J4,6,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,2,6720,J4,6,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,2,7412,J4,7,4,2C,SD,,N,,AF,Y,Y,1,,,AVAILABLE
1,2,7414,J4,7,4,2C,SD,,N,,AF,Y,Y,1,,,AVAILABLE
1,2,7712,J4,7,4,2C,SD,,N,,AF,Y,Y,1,,,AVAILABLE
1,2,7714,J4,7,4,2C,SD,,N,,AF,Y,Y,1,,,AVAILABLE
1,2,1320,OS,10,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,3,1334,OS,10,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,4,1340,OS,10,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,4,1348,OS,10,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,4,1350,OS,10,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,4,1620,OS,10,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,4,1648,OS,10,4,1K,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,4,1650,OS,10,4,2C,SD,,N,,MS,Y,N,1,,,AVAILABLE
1,2,6410,4B,6,3,2C,,1,N,,AF,Y,Y,1,,,AVAILABLE
1,2,6412,4B,6,3,2C,,1,N,,AF,Y,Y,1,,,AVAILABLE
1,2,6710,4B,6,3,2C,,1,N,,AF,Y,Y,1,,,AVAILABLE
1,2,6712,4B,6,3,2C,,1,N,,AF,Y,Y,1,,,AVAILABLE
1,2,7408,4B,7,3,2C,,1,N,,AF,Y,Y,1,,,AVAILABLE
1,2,7410,4B,7,3,2C,,1,N,,AF,Y,Y,1,,,AVAILABLE
1,2,7708,4B,7,3,2C,,1,N,,AF,Y,Y,1,,,AVAILABLE
1,2,7710,4B,7,3,2C,,1,N,,AF,Y,Y,1,,,AVAILABLE
1,2,8410,4B,8,3,2C,,1,N,,AF,Y,N,1,,,AVAILABLE
1,2,8412,4B,8,3,2C,,1,N,8414,AF,Y,N,1,,,AVAILABLE
1,2,8710,4B,8,3,2C,,1,N,,AF,Y,N,1,,,AVAILABLE
1,2,8712,4B,8,3,2C,,1,N,8714,AF,Y,N,1,,,AVAILABLE
1,2,9404,4B,9,2,2C,,,N,,AF,Y,N,1,,,AVAILABLE
1,2,9406,4B,9,2,2C,,,N,9408,AF,Y,N,1,,,AVAILABLE
1,2,9704,4B,9,2,2C,,,N,,AF,Y,N,1,,,AVAILABLE
1,2,9706,4B,9,2,2C,,,N,9708,AF,Y,N,1,,,AVAILABLE
1,4,1400,GS,10,4,2C,SD,,N,,AF,Y,N,1,,,AVAILABLE
1,4,1402,GS,10,4,2C,SD,,N,,AF,Y,N,1,,,AVAILABLE
1,4,1404,GS,10,4,2C,SD,,N,1406,AF,Y,N,1,,,AVAILABLE
1,4,1700,GS,10,4,2C,SD,,N,,AF,Y,N,1,,,AVAILABLE
1,4,1702,GS,10,4,2C,SD,,N,,AF,Y,N,1,,,AVAILABLE
1,4,1704,GS,10,4,2C,SD,,N,1706,AF,Y,N,1,,,AVAILABLE
1,4,1804,VP,12,6,2C,2C,2,N,,FW,N,N,1,,,AVAILABLE
1,5,1854,VP,12,6,2C,2C,2,N,,FW,N,N,1,,,AVAILABLE
1,6,X002,VP,12,6,2C,2C,2,N,,FW,N,N,1,,,AVAILABLE
